id	code	vn_job_category_code	vn_job_sub_category_code	salary_from	salary_to	m_currency_code	negotiable_flag	m_province_code	m_country_code
113930	JHC0020297	6	24	20000000	28000000	VND	0	VN-SG	VN
113932	JHC0020299	6	24	0	10000000	VND	0	VN-SG	VN
113935	JHN0020291	12	62	1000	1500	USD	0	VN-66	VN
113937	JHN0020307	13	74	12000000	22000000	VND	0	VN-SG	VN
113939	1664032019	11	56	0	500	USD	1	VN-HN	VN
113940	1665032019	3	14	0	500	USD	1	VN-HN	VN
113941	1666032018	13	70	0	500	USD	1	VN-HN	VN
113944	1669032019	13	74	0	500	USD	1	VN-HN	VN
113945	1670032019	11	56	0	500	USD	1	VN-HN	VN
113946	1671032019	13	73	0	500	USD	1	VN-HN	VN
113948	1673032019	13	74	0	500	USD	1	VN-HN	VN
113949	1674032019	13	69	0	500	USD	1	VN-HN	VN
113950	1675032019	13	69	0	500	USD	1	VN-HN	VN
113951	1676032019	12	60	0	500	USD	1	VN-SG	VN
113952	1677032019	15	88	0	500	USD	1	VN-SG	VN
113953	1678032019	10	51	0	500	USD	1	VN-SG	VN
113955	JHC0020311	15	86	0	500	USD	1	VN-SG	VN
113956	JHC0020310	15	86	0	500	USD	1	VN-39	VN
113959	JHC0020314	15	86	0	500	USD	1	VN-39	VN
113967	JHC0020318	11	56	800	1600	USD	0	VN-SG	VN
113968	JHC0020319	13	73	12000000	20000000	VND	0	VN-SG	VN
113969	JHC0020320	4	16	0	690	USD	0	VN-SG	VN
113970	JHC0020322	2	6	2000	2000	USD	0	VN-SG	VN
113971	JHC0020323	2	6	1000	1500	USD	0	VN-SG	VN
113973	JHC0020332	6	24	800	1500	USD	0	VN-SG	VN
113974	JHC0020333	12	59	750	800	USD	0	VN-57	VN
113976	JHC0020321	13	74	500	800	USD	0	VN-57	VN
113977	1679032019	4	16	0	10000000	VND	0	VN-SG	VN
113978	1680032019	13	74	0	500	USD	1	VN-SG	VN
113979	1681032019	13	74	0	500	USD	1	VN-SG	VN
113980	1682032019	13	73	0	500	USD	1	VN-SG	VN
113981	1683032019	6	26	0	500	USD	1	VN-SG	VN
113983	JHC0020335	13	74	0	500	USD	1	VN-57	VN
113984	JHC0020336	11	56	0	500	USD	1	VN-SG	VN
113985	JHC0020337	11	56	0	500	USD	0	VN-SG	VN
113986	JHC0020339	14	77	700	900	USD	0	VN-39	VN
113990	JHC0020344	13	74	0	500	USD	1	VN-SG	VN
114000	JHC0020348	14	76	1000	1100	USD	0	VN-SG	VN
114002	JHC0020352	12	62	1000	1100	USD	0	VN-SG	VN
114004	JHC0020354	12	59	500	0	USD	1	VN-SG	VN
114005	JHC0020355	2	8	1000	1100	USD	0	VN-SG	VN
114022	JHC0020368	11	56	600	1500	USD	0	VN-SG	VN
114023	JHC0020372	11	56	4500000	6500000	JPY	0	JP-13	JP
114024	JHC0020378	6	24	600	1200	USD	0	VN-SG	VN
114025	JHC0020382	15	88	20000000	25000000	VND	0	VN-SG	VN
114028	JHN0020362	4	16	800	1500	USD	0	VN-HN	VN
114036	JHC0020367	3	14	600	950	USD	0	VN-SG	VN
114037	JHC0020396	12	65	10000000	14000000	VND	0	VN-HN	VN
114038	JHC0020398	13	74	23000000	29000000	VND	0	VN-HN	VN
114039	JHC0020399	13	69	0	10000000	VND	0	VN-SG	VN
114040	JHC0020400	13	74	10000000	13000000	VND	0	VN-57	VN
114041	JHC0020401	13	69	0	10000000	VND	0	VN-57	VN
114044	1684032019	3	10	0	1000	USD	1	VN-SG	VN
114045	1685032019	6	24	0	1000	USD	1	VN-SG	VN
114046	1686032019	13	71	0	500	USD	1	VN-DN	VN
114047	1687032019	10	48	0	500	USD	1	VN-03	VN
114050	1688032019	6	31	0	500	USD	1	VN-HN	VN
114052	1689032019	13	70	0	500	USD	1	VN-HP	VN
114053	1690032019	12	63	0	500	USD	1	VN-DN	VN
114055	1691032019	6	24	500	1000	USD	0	VN-DN	VN
114058	1692032019	13	74	0	500	USD	1	VN-HN	VN
114060	1693032019	13	69	500	1000	USD	0	VN-HN	VN
114061	1694032019	6	26	0	500	USD	1	VN-SG	VN
114064	1695032019	10	49	0	500	USD	1	VN-SG	VN
114066	1696032019	11	56	0	500	USD	1	VN-SG	VN
114067	1697032019	11	56	0	500	USD	1	VN-SG	VN
114068	1698032019	11	56	0	500	USD	1	VN-SG	VN
114069	1700032019	6	24	0	500	USD	1	VN-SG	VN
114070	1701032019	6	24	0	500	USD	1	VN-SG	VN
114072	1703032019	6	31	0	500	USD	1	VN-SG	VN
114074	1705032019	12	60	0	500	USD	1	VN-SG	VN
114075	1706032019	10	49	0	500	USD	1	VN-SG	VN
114076	1707032019	13	74	500	0	USD	1	VN-SG	VN
114077	1708032019	10	49	0	500	USD	1	VN-SG	VN
114081	1710032019	2	8	750	1000	USD	0	VN-HN	VN
114082	1711032019	6	24	0	500	USD	1	VN-HN	VN
114083	1712032019	13	74	0	800	USD	0	VN-HN	VN
114086	1713032019	12	63	0	650	USD	0	VN-HN	VN
114087	1714032019	11	55	0	500	USD	1	VN-HN	VN
114089	1715032019	12	63	0	500	USD	0	VN-HN	VN
114099	1718032019	3	14	0	500	USD	1	VN-SG	VN
114100	1719032019	3	12	0	500	USD	1	VN-SG	VN
114101	1720032019	13	69	0	500	USD	1	VN-SG	VN
114102	1721032019	13	69	0	500	USD	1	VN-SG	VN
114103	1722032019	13	74	10000000	13000000	VND	0	VN-HN	VN
114104	1723032019	11	55	0	10000000	VND	0	VN-SG	VN
114107	1726032019	13	74	10000000	13000000	VND	0	VN-DN	VN
114109	1728032019	13	74	10000000	13000000	VND	0	VN-HN	VN
114111	JHC0020410	12	62	0	900	USD	0	VN-SG	VN
114113	JHC0020415	6	24	1000	1400	USD	0	VN-57	VN
114114	JHC0020417	4	18	800	1300	USD	0	VN-SG	VN
114116	JHC0020425	13	74	1000	1800	USD	0	VN-SG	VN
114117	JHC0020435	13	74	1500	1500	USD	0	VN-SG	VN
114118	JHC0020436	13	70	0	1000	USD	0	VN-SG	VN
114119	JHC0020414	13	74	800	1100	USD	0	VN-SG	VN
114120	JHC0020442	6	24	800	1700	USD	0	VN-SG	VN
114121	JHC0020444	4	17	700	1200	USD	0	VN-SG	VN
114123	JHC0020446	14	76	500	600	USD	0	VN-SG	VN
114124	JHC0020447	12	60	0	12000000	VND	0	VN-41	VN
114125	JHC0020448	15	88	0	12000000	VND	0	VN-41	VN
114126	JHC0020452	12	63	0	12000000	VND	0	VN-43	VN
114127	JHC0020455	6	24	800	1000	USD	0	VN-SG	VN
114128	JHC0020459	15	85	1000	1500	USD	0	VN-SG	VN
114129	JHC0020461	12	59	500	600	USD	0	VN-SG	VN
114130	JHC0020462	15	88	10000000	14000000	VND	0	VN-SG	VN
114131	JHC0020465	4	16	12000000	15000000	VND	0	VN-SG	VN
114133	JHC0020463	13	74	12500000	13000000	VND	0	VN-SG	VN
114134	JHC0020472	6	26	500	1200	USD	0	VN-SG	VN
114135	JHC0020464	15	87	0	20000000	VND	0	VN-SG	VN
114139	JHC0020478	13	74	0	700	USD	0	VN-56	VN
114141	JHC0020479	4	16	600	700	USD	0	VN-SG	VN
114142	JHC0020481	14	77	500	800	USD	0	VN-SG	VN
114143	JHC0020482	4	17	15000000	20000000	VND	0	VN-SG	VN
114145	JHC0020483	13	74	500	700	USD	0	VN-SG	VN
114147	JHC0020485	13	74	10000000	15000000	VND	0	VN-41	VN
114148	JHC0020491	11	55	500	697	USD	0	VN-SG	VN
114149	JHC0020486	12	64	700	1000	USD	0	VN-SG	VN
114150	JHC0020487	13	74	12000000	13500000	VND	0	VN-SG	VN
114153	JHC0020488	14	76	12000000	15000000	VND	0	VN-SG	VN
114155	JHC0020497	13	74	2000	3000	USD	0	VN-SG	VN
114157	JHC0020507	4	18	23000000	26000000	VND	0	VN-SG	VN
114158	JHC0020508	13	69	18000000	30000000	VND	0	VN-SG	VN
114159	JHC0020511	15	86	10000000	14000000	VND	0	VN-SG	VN
114162	JHC0020514	13	74	2800	4200	USD	0	VN-SG	VN
114163	JHN0020373	4	16	10000000	20000000	VND	0	VN-70	VN
114164	JHN0020376	13	74	10000000	16000000	VND	0	VN-HN	VN
114165	JHN0020407	13	74	0	600	USD	0	VN-HN	VN
114166	JHN0020430	6	24	700	800	USD	0	VN-63	VN
114167	JHN0020434	6	24	12000000	14000000	VND	0	VN-63	VN
114168	JHN0020428	6	24	15000000	17000000	VND	0	VN-HN	VN
114169	JHN0020431	6	24	12000000	14000000	VND	0	VN-63	VN
114170	JHN0020431	6	24	12000000	14000000	VND	0	VN-63	VN
114171	JHN0020454	6	24	25000000	27000000	VND	0	VN-HN	VN
114172	JHN0020469	13	74	1500	1500	USD	0	VN-HN	VN
114175	JTK17814	NULL	NULL	5000000	6000000	JPY	0	JP-34	JP
114179	JHC0020516	13	74	600	700	USD	0	VN-SG	VN
114180	JHN0020475	2	8	15000000	15000000	VND	0	VN-HN	VN
114181	JHN0020477	4	16	0	14000000	VND	0	VN-HN	VN
114182	JHN0020480	4	17	900	1200	USD	0	VN-56	VN
114183	JHN0020490	12	60	10000000	20000000	VND	0	VN-70	VN
114185	JHN0020512	13	74	600	800	USD	0	VN-HN	VN
114193	JHC0020519	3	12	500	1000	USD	0	VN-SG	VN
114194	JHC0020524	12	62	800	1000	USD	0	VN-41	VN
114197	JHN0020520	4	17	900	1000	USD	0	VN-HN	VN
114198	JHN0020522	4	16	15000000	15000000	VND	0	VN-HN	VN
114199	JHC0020527	4	17	700	1200	USD	0	VN-SG	VN
114200	JHC0020531	12	63	13000000	15000000	VND	0	VN-57	VN
114201	JHC0020532	12	63	500	600	USD	0	VN-SG	VN
114202	JHC0020533	12	62	500	600	USD	0	VN-SG	VN
114203	JHC0020534	12	62	700	1300	USD	0	VN-SG	VN
114204	JHC0020538	13	74	500	1100	USD	0	VN-SG	VN
